word,order_id,seller_state,count,english,sentiment,specificity
prazo,f4bcc27cc1e629c8ea22ae96ab8751ae,PR,1,on-time,POSITIVE,5.6
chegou,f4bcc27cc1e629c8ea22ae96ab8751ae,PR,1,arrived,POSITIVE,2.5
chegou,1e7e7546d7c254379fcbf4d36cc18589,SP,1,arrived,POSITIVE,2.5
qualidade,1e7e7546d7c254379fcbf4d36cc18589,SP,1,quality,POSITIVE,3.6
boa,1e7e7546d7c254379fcbf4d36cc18589,SP,1,good(f),POSITIVE,4.9
embalado,1e7e7546d7c254379fcbf4d36cc18589,SP,1,well-packed,POSITIVE,11.0
prazo,31ffb6cc39a3b2eefd1fe323f00c96f6,MG,1,on-time,POSITIVE,5.6
chegou,31ffb6cc39a3b2eefd1fe323f00c96f6,MG,1,arrived,POSITIVE,2.5
bom,31ffb6cc39a3b2eefd1fe323f00c96f6,MG,1,good,POSITIVE,13.5
prazo,eac76692452422620996fe5e1a7f8bb0,ES,1,on-time,POSITIVE,5.6
bom,eac76692452422620996fe5e1a7f8bb0,ES,1,good,POSITIVE,13.5
qualidade,eac76692452422620996fe5e1a7f8bb0,ES,1,quality,POSITIVE,3.6
excelente,eac76692452422620996fe5e1a7f8bb0,ES,2,excellent,POSITIVE,91.3
prazo,0362e923f805ae4dce58fd78c86c96c4,MG,1,on-time,POSITIVE,5.6
chegou,0362e923f805ae4dce58fd78c86c96c4,MG,1,arrived,POSITIVE,2.5
embalado,0362e923f805ae4dce58fd78c86c96c4,MG,1,well-packed,POSITIVE,11.0
embalado,c4769f2899b00a90de4e1650e17174a5,SP,1,well-packed,POSITIVE,11.0
chegou,81a9ef6a0791099bb5859d0104f94dc9,RJ,1,arrived,POSITIVE,2.5
chegou,9b643bf8a8614206d936530d416aef57,SP,1,arrived,POSITIVE,2.5
paguei,9b643bf8a8614206d936530d416aef57,SP,1,I-paid-for,NEGATIVE,9.6
nem,ce6d6c97c681b91f6a645bf24c8da7ff,SP,1,not-even,NEGATIVE,9.2
tinha,ce6d6c97c681b91f6a645bf24c8da7ff,SP,1,tinha,NEGATIVE,3.2
bom,e2c88417e46c8c861873841204bc5816,SP,1,good,POSITIVE,13.5
recomendo,8ec29b681fd22a8225b16acff79330a0,PR,1,recommend,POSITIVE,8.1
prazo,00e6bc6b166eb28b4502c1cad4457248,MG,1,on-time,POSITIVE,5.6
chegou,00e6bc6b166eb28b4502c1cad4457248,MG,1,arrived,POSITIVE,2.5
lindo,00e6bc6b166eb28b4502c1cad4457248,MG,1,beautiful,POSITIVE,41.8
fiz,abbfc7ae64d171744f8143a68e3cbe1a,MG,1,I-made-complaint,NEGATIVE,4.0
chegou,2f722ee8f3d3db0d19cee8ebea6fa69e,SP,2,arrived,POSITIVE,2.5
entregaram,2f722ee8f3d3db0d19cee8ebea6fa69e,SP,1,entregaram,NEGATIVE,2.5
fiscal,2f722ee8f3d3db0d19cee8ebea6fa69e,SP,1,fiscal,NEGATIVE,4.8
conforme,cdbd6a9fbdb7302360e7c110ce85381f,SP,1,as-expected,POSITIVE,4.3
chegou,6190a94657e1012983a274b831d9e811,PR,1,arrived,POSITIVE,2.5
conforme,40c8d67fd240c45c8d7b082a8ab8d9bf,SP,2,as-expected,POSITIVE,4.3
prazo,6d124e450d109b4a3b8ac6c4ccbd6d11,SP,1,on-time,POSITIVE,5.6
chegou,6d124e450d109b4a3b8ac6c4ccbd6d11,SP,1,arrived,POSITIVE,2.5
recomendo,6d124e450d109b4a3b8ac6c4ccbd6d11,SP,1,recommend,POSITIVE,8.1
adorei,6d124e450d109b4a3b8ac6c4ccbd6d11,SP,1,loved,POSITIVE,78.5
gostei,842b6e7534c63c7956d72bb3f64bbecd,PR,1,liked,POSITIVE,4.1
tinha,842b6e7534c63c7956d72bb3f64bbecd,PR,1,tinha,NEGATIVE,3.2
prazo,e4a9759ef4977b2303b79da089cc865f,SP,1,on-time,POSITIVE,5.6
chegou,e4a9759ef4977b2303b79da089cc865f,SP,1,arrived,POSITIVE,2.5
prazo,3703de7642fa764089c3bf77e41870d7,SP,1,on-time,POSITIVE,5.6
momento,0a280a8b4ce3fd3a61a076492e5d6b00,MG,1,until-now,NEGATIVE,7.6
prazo,46e8348ff73e64f24843a7d2fad9fcfd,MG,1,on-time,POSITIVE,5.6
bom,46e8348ff73e64f24843a7d2fad9fcfd,MG,1,good,POSITIVE,13.5
qualidade,faa048d9626a532632b1eaa258eda69f,SP,1,quality,POSITIVE,3.6
gostei,faa048d9626a532632b1eaa258eda69f,SP,1,liked,POSITIVE,4.1
prazo,6e0261934103e060a0bed9e878373374,RJ,1,on-time,POSITIVE,5.6
perfeito,6e0261934103e060a0bed9e878373374,RJ,1,perfect,POSITIVE,48.0
aguardando,27a186a0cfc53be941fc115cc408bfbc,SP,1,still-waiting,NEGATIVE,10.9
fiz,27a186a0cfc53be941fc115cc408bfbc,SP,1,I-made-complaint,NEGATIVE,4.0
lindo,d117f734dc931d9211a88825e4d8554e,PR,1,beautiful,POSITIVE,41.8
qualidade,35c136a4dcd64f2fe2f287bec7cc3f07,SP,1,quality,POSITIVE,3.6
satisfeita,35c136a4dcd64f2fe2f287bec7cc3f07,SP,1,satisfied,POSITIVE,15.1
dentro,85daf7307b6fe2f3ed3cb569633b9f9a,SP,1,within,POSITIVE,5.8
conforme,85daf7307b6fe2f3ed3cb569633b9f9a,SP,1,as-expected,POSITIVE,4.3
prazo,4fc1fb51c00a593d698708ba797bf73c,SP,1,on-time,POSITIVE,5.6
qualidade,4fc1fb51c00a593d698708ba797bf73c,SP,1,quality,POSITIVE,3.6
dentro,4fc1fb51c00a593d698708ba797bf73c,SP,1,within,POSITIVE,5.8
prazo,4b481f7303c6e3e12e9a4b3a8725f998,SP,1,on-time,POSITIVE,5.6
recomendo,4b481f7303c6e3e12e9a4b3a8725f998,SP,1,recommend,POSITIVE,8.1
prazo,505176e13ad63d7d438d19f018e52c56,SP,1,on-time,POSITIVE,5.6
bom,505176e13ad63d7d438d19f018e52c56,SP,1,good,POSITIVE,13.5
prazo,ee8c69ed1b1fe27af62030f079d647c2,DF,1,on-time,POSITIVE,5.6
errado,8420f1ac8b8cfd72a9f2745b55482462,PR,1,wrong,NEGATIVE,7.2
recomendo,7056ed3b6f11b379db7915d1f6a69ad9,SP,1,recommend,POSITIVE,8.1
perfeito,7056ed3b6f11b379db7915d1f6a69ad9,SP,1,perfect,POSITIVE,48.0
prazo,fbd1e7f5602af3775c0eff2c79f5df26,SP,1,on-time,POSITIVE,5.6
boa,fb7d6ea70e823cfb1afca3524282cbf9,SP,1,good(f),POSITIVE,4.9
dois,fb7d6ea70e823cfb1afca3524282cbf9,SP,1,dois,NEGATIVE,5.5
fiz,fb7d6ea70e823cfb1afca3524282cbf9,SP,1,I-made-complaint,NEGATIVE,4.0
prazo,5a0e15ad1f0c5749b22a528d77d1c993,SP,1,on-time,POSITIVE,5.6
prazo,4c44ec23a8f0fccb0284605ddb1d1d66,SP,1,on-time,POSITIVE,5.6
bom,5124343628b2cd43d0980ccc67353226,SP,1,good,POSITIVE,13.5
comprar,2dceebebb97f2c0222194e9c24c28296,SP,1,buy-again,POSITIVE,3.1
fiz,2dceebebb97f2c0222194e9c24c28296,SP,1,I-made-complaint,NEGATIVE,4.0
dois,4bd13580e951063d19e99e60bc4d1492,SP,1,dois,NEGATIVE,5.5
excelente,1bb800de8a2b7ff3ae4616c5b6368b8a,SP,1,excellent,POSITIVE,91.3
prazo,7b08a0bb1ddb197312b1bebe6cfd9caa,RS,1,on-time,POSITIVE,5.6
dentro,7b08a0bb1ddb197312b1bebe6cfd9caa,RS,1,within,POSITIVE,5.8
prazo,8e6ea4b72f10b06c7c6ac53f274e636f,SP,1,on-time,POSITIVE,5.6
excelente,8e6ea4b72f10b06c7c6ac53f274e636f,SP,1,excellent,POSITIVE,91.3
prazo,cf3be801bb6918904774e23f8f5db5e1,PR,1,on-time,POSITIVE,5.6
chegou,cf3be801bb6918904774e23f8f5db5e1,PR,1,arrived,POSITIVE,2.5
adorei,cf3be801bb6918904774e23f8f5db5e1,PR,1,loved,POSITIVE,78.5
recomendo,0c47c8eb31ce1b27d2cc41c7475aeab8,SP,1,recommend,POSITIVE,8.1
prazo,85c14f3be89a889592d53a5b8ff031bb,SP,1,on-time,POSITIVE,5.6
qualidade,85c14f3be89a889592d53a5b8ff031bb,SP,1,quality,POSITIVE,3.6
excelente,85c14f3be89a889592d53a5b8ff031bb,SP,1,excellent,POSITIVE,91.3
bom,1f50915cd289eb7e0a0da3f4300b92bc,SP,1,good,POSITIVE,13.5
bom,82c6decae6063a55c184345746b1a269,SP,1,good,POSITIVE,13.5
conforme,82c6decae6063a55c184345746b1a269,SP,1,as-expected,POSITIVE,4.3
dentro,70f565643fc6912f8cd3a42456be82a2,PR,1,within,POSITIVE,5.8
chegou,82399e6596439c56390d6e5399e382df,SP,1,arrived,POSITIVE,2.5
boa,82399e6596439c56390d6e5399e382df,SP,1,good(f),POSITIVE,4.9
prazo,d4bf1286601648f75bf89839e7991d17,SP,1,on-time,POSITIVE,5.6
bom,d4bf1286601648f75bf89839e7991d17,SP,1,good,POSITIVE,13.5
bom,1a6b1c532300b42629e52ada22f26ccf,SP,1,good,POSITIVE,13.5
bom,8b57c0e23a2516e0b9a5259c83fc0883,SP,1,good,POSITIVE,13.5
gostei,6be224d0725475f57e2f090a937987d9,SP,1,liked,POSITIVE,4.1
comprar,6be224d0725475f57e2f090a937987d9,SP,1,buy-again,POSITIVE,3.1
conforme,89d1ef8c6ccfdaf55c7f2d5aaa8ded9a,SP,1,as-expected,POSITIVE,4.3
perfeito,fac596e78a482c65c9ebe4d9f7d8eb67,SP,1,perfect,POSITIVE,48.0
prazo,773e520cc5e67e4d6f8af15926317a36,SP,1,on-time,POSITIVE,5.6
bom,8db2fc638531a7cfacb4b905716ab6b7,SP,1,good,POSITIVE,13.5
qualidade,5bda3e4d7080c484cd646a53165a7892,SP,1,quality,POSITIVE,3.6
adorei,5bda3e4d7080c484cd646a53165a7892,SP,1,loved,POSITIVE,78.5
dois,2fd13e188541306cd666e921f2f4dd4e,SP,1,dois,NEGATIVE,5.5
diferente,2fd13e188541306cd666e921f2f4dd4e,SP,1,different-item,NEGATIVE,6.3
super,f86643e121f874b9e8e2223a04c79433,SC,1,super,POSITIVE,16.4
nem,fdaccd7db2bdc0c0f6632319b9020d26,SP,1,not-even,NEGATIVE,9.2
prazo,7797659fa7b8f16a68562da5976d179e,RJ,1,on-time,POSITIVE,5.6
chegou,7797659fa7b8f16a68562da5976d179e,RJ,1,arrived,POSITIVE,2.5
qualidade,7797659fa7b8f16a68562da5976d179e,RJ,1,quality,POSITIVE,3.6
excelente,7797659fa7b8f16a68562da5976d179e,RJ,1,excellent,POSITIVE,91.3
recomendo,317d836ac628026b3639e69c710946b3,SP,1,recommend,POSITIVE,8.1
satisfeita,317d836ac628026b3639e69c710946b3,SP,1,satisfied,POSITIVE,15.1
excelente,9932048143843906af1f72ddcdb746f9,RJ,1,excellent,POSITIVE,91.3
prazo,a50f3e03765e8315c06a23e128aca380,SP,1,on-time,POSITIVE,5.6
bom,a50f3e03765e8315c06a23e128aca380,SP,1,good,POSITIVE,13.5
dentro,a50f3e03765e8315c06a23e128aca380,SP,1,within,POSITIVE,5.8
gostei,42b0798ccc52aa08aab4693a33960eae,SP,1,liked,POSITIVE,4.1
prazo,707d2a86b1e20b0fdcd7a45446d4b8fd,GO,1,on-time,POSITIVE,5.6
diferente,ab291c01a71273689c1e6ea624b083dc,SP,1,different-item,NEGATIVE,6.3
pedi,ab291c01a71273689c1e6ea624b083dc,SP,1,pedi,NEGATIVE,4.7
entregaram,ab291c01a71273689c1e6ea624b083dc,SP,1,entregaram,NEGATIVE,2.5
prazo,3457b7151b16352dca4c597fb8b9bba3,SP,1,on-time,POSITIVE,5.6
previsto,3457b7151b16352dca4c597fb8b9bba3,SP,1,expected,POSITIVE,10.3
satisfeito,3457b7151b16352dca4c597fb8b9bba3,SP,1,satisfeito,POSITIVE,24.9
gostei,257006b4652ed6214a889913fec6a5ca,SP,1,liked,POSITIVE,4.1
perfeito,38df543e1956e91a0b4ee89c4a49dbf3,MA,1,perfect,POSITIVE,48.0
obrigado,38df543e1956e91a0b4ee89c4a49dbf3,MA,1,thank-you,POSITIVE,9.7
qualidade,3d966a23ca6c6a3e5dca4053ee2c654a,SP,1,quality,POSITIVE,3.6
chegou,17cc6728043d53cc948551dfbf0a338b,RJ,1,arrived,POSITIVE,2.5
contato,17cc6728043d53cc948551dfbf0a338b,RJ,1,no-contact,NEGATIVE,12.0
dois,e5008df106f13cd85c17c69d0f6bd176,SP,1,dois,NEGATIVE,5.5
momento,e5008df106f13cd85c17c69d0f6bd176,SP,1,until-now,NEGATIVE,7.6
qualidade,9e94c3cecb444012ef6ee92df4ef0b0e,SP,1,quality,POSITIVE,3.6
adorei,9e94c3cecb444012ef6ee92df4ef0b0e,SP,1,loved,POSITIVE,78.5
entregaram,309de5faf9baa8961fd068f3f4e44dcd,SP,1,entregaram,NEGATIVE,2.5
bom,749ccd54a6e860862770d11abcbbe0bc,SP,1,good,POSITIVE,13.5
recomendo,9f48c669743b865ba006b1f2a9a0ce79,SP,1,recommend,POSITIVE,8.1
prazo,b400d39e36f84ebc05228967ada117ef,DF,1,on-time,POSITIVE,5.6
nem,88d3ffbd9471d0ba780fd0370a0d7892,SP,2,not-even,NEGATIVE,9.2
diferente,88d3ffbd9471d0ba780fd0370a0d7892,SP,1,different-item,NEGATIVE,6.3
chegou,2c2aee01af5e98a463c29e726ba3a272,SP,1,arrived,POSITIVE,2.5
chegou,df27238d6c9c6613d769db297c4f670a,PR,1,arrived,POSITIVE,2.5
excelente,df27238d6c9c6613d769db297c4f670a,PR,1,excellent,POSITIVE,91.3
conforme,df27238d6c9c6613d769db297c4f670a,PR,1,as-expected,POSITIVE,4.3
chegou,4e1545ab101855b3e843d794ab1d3081,SP,1,arrived,POSITIVE,2.5
amei,4e1545ab101855b3e843d794ab1d3081,SP,1,loved-it,POSITIVE,119.8
resposta,95781e5f0d6c976b1d32e609be9c4acb,SP,1,no-response,NEGATIVE,23.5
fiscal,95781e5f0d6c976b1d32e609be9c4acb,SP,1,fiscal,NEGATIVE,4.8
aguardo,b74d9d05094d192b78eec20610faec65,SP,1,waiting,NEGATIVE,11.0
prazo,a90d54c4e730c3f73f5fbf256ebe58e2,MG,1,on-time,POSITIVE,5.6
super,3900b88a922f66bc0aecfeb3807bec9d,SP,2,super,POSITIVE,16.4
satisfeita,3900b88a922f66bc0aecfeb3807bec9d,SP,1,satisfied,POSITIVE,15.1
bom,a698966a44dec5eb80ac9c132b5d2a53,SP,1,good,POSITIVE,13.5
prazo,fefeb61b51f4a30efa5d44a833e3a797,SP,1,on-time,POSITIVE,5.6
chegou,fefeb61b51f4a30efa5d44a833e3a797,SP,1,arrived,POSITIVE,2.5
hoje,a323ac4955fc32f68997f8d0122ff2c1,SP,1,hoje,NEGATIVE,7.1
receber,0308fbee05263aa1eb0b932e2dc7b4fd,SP,1,yet-to-receive,NEGATIVE,4.7
prazo,af6e44b9d409160a33f41a80537af9b2,SP,1,on-time,POSITIVE,5.6
recomendo,af6e44b9d409160a33f41a80537af9b2,SP,1,recommend,POSITIVE,8.1
dentro,af6e44b9d409160a33f41a80537af9b2,SP,1,within,POSITIVE,5.8
dentro,9af45b618745db1a57fbfbeaceedc889,SP,1,within,POSITIVE,5.8
paguei,714d9fe4cfc8fdfedd10c4a30abd4f34,SP,1,I-paid-for,NEGATIVE,9.6
entregaram,714d9fe4cfc8fdfedd10c4a30abd4f34,SP,1,entregaram,NEGATIVE,2.5
tinha,714d9fe4cfc8fdfedd10c4a30abd4f34,SP,1,tinha,NEGATIVE,3.2
prazo,31d088e504f8c5f70f6b429451511680,SP,2,on-time,POSITIVE,5.6
recomendo,31d088e504f8c5f70f6b429451511680,SP,1,recommend,POSITIVE,8.1
fiz,31d088e504f8c5f70f6b429451511680,SP,1,I-made-complaint,NEGATIVE,4.0
bom,8a4f049e93b07babc87ccf981d7cdd94,SP,1,good,POSITIVE,13.5
qualidade,8a4f049e93b07babc87ccf981d7cdd94,SP,1,quality,POSITIVE,3.6
prazo,1c3cc69b45823b560a77c0d36740714b,RJ,1,on-time,POSITIVE,5.6
recomendo,0a7ef385ee9080d0edef043521ec3114,SP,1,recommend,POSITIVE,8.1
gostei,0a7ef385ee9080d0edef043521ec3114,SP,1,liked,POSITIVE,4.1
chegou,352efae32a170aed9747e4c117ea2fa1,MG,1,arrived,POSITIVE,2.5
comprar,866486663ab80949d218d95f36137006,SP,1,buy-again,POSITIVE,3.1
fiz,866486663ab80949d218d95f36137006,SP,1,I-made-complaint,NEGATIVE,4.0
conforme,0d931f4590e355bc7aedc79ca822cd82,SP,1,as-expected,POSITIVE,4.3
correto,813a6507f352e877ba58291463df42a7,SP,1,correto,POSITIVE,4.2
prazo,9a3adeb47e7d9f58c6d32d1cf2fb118a,SP,1,on-time,POSITIVE,5.6
perfeito,9a3adeb47e7d9f58c6d32d1cf2fb118a,SP,1,perfect,POSITIVE,48.0
prazo,0161962c6c561d3acfaa3e2db9a14f96,MG,1,on-time,POSITIVE,5.6
recomendo,0161962c6c561d3acfaa3e2db9a14f96,MG,1,recommend,POSITIVE,8.1
prazo,f7e4c800bc4e2657a17f2928328fb74d,SP,1,on-time,POSITIVE,5.6
perfeito,f7e4c800bc4e2657a17f2928328fb74d,SP,1,perfect,POSITIVE,48.0
comprar,f7e4c800bc4e2657a17f2928328fb74d,SP,1,buy-again,POSITIVE,3.1
gostei,aa0596266302830741057cd61bdc2194,SP,1,liked,POSITIVE,4.1
recomendo,95340911ff992b7a25fcc0f927146197,SP,1,recommend,POSITIVE,8.1
aguardando,5e092cf7a8c77ef8b4592a9c656c498f,SP,1,still-waiting,NEGATIVE,10.9
resposta,5e092cf7a8c77ef8b4592a9c656c498f,SP,1,no-response,NEGATIVE,23.5
bom,8003335035c9770dd19bb3906577ae60,RJ,1,good,POSITIVE,13.5
prazo,d1a9489720f6071530979a98e14b2772,SP,1,on-time,POSITIVE,5.6
satisfeito,d1a9489720f6071530979a98e14b2772,SP,1,satisfeito,POSITIVE,24.9
prazo,55bd4049f3befad7afcead7894b3a0e1,RJ,1,on-time,POSITIVE,5.6
excelente,55bd4049f3befad7afcead7894b3a0e1,RJ,1,excellent,POSITIVE,91.3
entregaram,4c225b047eda6a8fcff282ce94b8fcc8,DF,1,entregaram,NEGATIVE,2.5
tinha,4c225b047eda6a8fcff282ce94b8fcc8,DF,1,tinha,NEGATIVE,3.2
prazo,b9fc4defdaf807a54f5a0362c764d384,SP,1,on-time,POSITIVE,5.6
chegou,b9fc4defdaf807a54f5a0362c764d384,SP,1,arrived,POSITIVE,2.5
dentro,b9fc4defdaf807a54f5a0362c764d384,SP,1,within,POSITIVE,5.8
qualidade,2db1b946263ea358e693eb2aea38f157,SP,1,quality,POSITIVE,3.6
excelente,2db1b946263ea358e693eb2aea38f157,SP,1,excellent,POSITIVE,91.3
dois,2db1b946263ea358e693eb2aea38f157,SP,1,dois,NEGATIVE,5.5
receber,2db1b946263ea358e693eb2aea38f157,SP,1,yet-to-receive,NEGATIVE,4.7
prazo,7229fca9b269915fc63b44434d20828a,PR,1,on-time,POSITIVE,5.6
recomendo,7229fca9b269915fc63b44434d20828a,PR,1,recommend,POSITIVE,8.1
qualidade,7229fca9b269915fc63b44434d20828a,PR,1,quality,POSITIVE,3.6
excelente,7229fca9b269915fc63b44434d20828a,PR,1,excellent,POSITIVE,91.3
prazo,491a23e567ce4c273419a63a41ff5876,SP,1,on-time,POSITIVE,5.6
recomendo,491a23e567ce4c273419a63a41ff5876,SP,1,recommend,POSITIVE,8.1
gostei,491a23e567ce4c273419a63a41ff5876,SP,1,liked,POSITIVE,4.1
qualidade,ea7e5e953d0446082a6667e945c9c9b0,SP,1,quality,POSITIVE,3.6
qualidade,8682a030870edcce6a8b8299b68aa4d6,SP,1,quality,POSITIVE,3.6
prazo,4ebda53ca2099f67effa601eabefe5db,SP,1,on-time,POSITIVE,5.6
correto,4ebda53ca2099f67effa601eabefe5db,SP,1,correto,POSITIVE,4.2
recomendo,8882b69ff0006727224cd56da4932e89,SP,1,recommend,POSITIVE,8.1
bom,155ae5022b395750b8b77ba1b6e99242,SP,1,good,POSITIVE,13.5
amei,cae7f688f0b9d0434704105de18ae326,SP,1,loved-it,POSITIVE,119.8
chegou,817856093e04996ba35912467fcb6706,PR,1,arrived,POSITIVE,2.5
tinha,817856093e04996ba35912467fcb6706,PR,1,tinha,NEGATIVE,3.2
recomendo,2b5a652c5e22d7c846b463c4888c5896,SP,1,recommend,POSITIVE,8.1
aguardando,2b5a652c5e22d7c846b463c4888c5896,SP,1,still-waiting,NEGATIVE,10.9
qualidade,ffda7f88e6a571a9e73a0c9c778e606d,SP,1,quality,POSITIVE,3.6
super,ffda7f88e6a571a9e73a0c9c778e606d,SP,1,super,POSITIVE,16.4
obrigado,ffda7f88e6a571a9e73a0c9c778e606d,SP,1,thank-you,POSITIVE,9.7
bom,5de49d2694e14cb7d84e7131475e63b1,SP,1,good,POSITIVE,13.5
prazo,c5d39e9011169ac0ed6676a42a757726,SP,1,on-time,POSITIVE,5.6
recomendo,c5d39e9011169ac0ed6676a42a757726,SP,1,recommend,POSITIVE,8.1
entregaram,c5d39e9011169ac0ed6676a42a757726,SP,1,entregaram,NEGATIVE,2.5
recomendo,5c12f254446ca6ab5edd195f6ca79d22,SP,1,recommend,POSITIVE,8.1
prazo,8216863fd456be73595ea9fa23901d1a,SP,1,on-time,POSITIVE,5.6
chegou,8216863fd456be73595ea9fa23901d1a,SP,1,arrived,POSITIVE,2.5
bom,8216863fd456be73595ea9fa23901d1a,SP,1,good,POSITIVE,13.5
prazo,82be2384f5d2751770574b84da68f2c1,SP,1,on-time,POSITIVE,5.6
bom,82be2384f5d2751770574b84da68f2c1,SP,1,good,POSITIVE,13.5
bom,1c58c266f70494954b0e545444355f3b,SP,1,good,POSITIVE,13.5
prazo,83f4ef880ab532703def37dd9c0e7348,SP,1,on-time,POSITIVE,5.6
otimo,a3631f17471dd636e4886ce7c7f49e04,SP,1,great,POSITIVE,40.4
recomendo,7e3f69cdc2ab690d9dee7578acea593d,SP,1,recommend,POSITIVE,8.1
excelente,7e3f69cdc2ab690d9dee7578acea593d,SP,1,excellent,POSITIVE,91.3
dois,80c3c4405891ad9ae20692b3546aed20,SP,1,dois,NEGATIVE,5.5
qualidade,9bb5771c04f059c10c1f9783fe164d90,SP,1,quality,POSITIVE,3.6
bom,bdd163683d4bc75b0b2b7a8d9e1ccd26,MG,1,good,POSITIVE,13.5
prazo,eea78051bcf00afa8b82cbc3a31008d6,PR,1,on-time,POSITIVE,5.6
dentro,eea78051bcf00afa8b82cbc3a31008d6,PR,1,within,POSITIVE,5.8
prazo,5bd4ea94edd60fb87f226330b569b2c8,SP,1,on-time,POSITIVE,5.6
chegou,5bd4ea94edd60fb87f226330b569b2c8,SP,1,arrived,POSITIVE,2.5
recomendo,3c5939ce763419f5942f27acffd072e6,SP,1,recommend,POSITIVE,8.1
prazo,0e6601766fd993333199b539b66f215a,SP,1,on-time,POSITIVE,5.6
chegou,0e6601766fd993333199b539b66f215a,SP,1,arrived,POSITIVE,2.5
prazo,983878e0dee08c5570f8ec3162ac5927,SP,1,on-time,POSITIVE,5.6
chegou,983878e0dee08c5570f8ec3162ac5927,SP,1,arrived,POSITIVE,2.5
recomendo,983878e0dee08c5570f8ec3162ac5927,SP,1,recommend,POSITIVE,8.1
qualidade,983878e0dee08c5570f8ec3162ac5927,SP,1,quality,POSITIVE,3.6
super,983878e0dee08c5570f8ec3162ac5927,SP,1,super,POSITIVE,16.4
prazo,fcb3eb19055137fc22ca9a5d695345fb,MG,1,on-time,POSITIVE,5.6
excelente,fcb3eb19055137fc22ca9a5d695345fb,MG,1,excellent,POSITIVE,91.3
dentro,fcb3eb19055137fc22ca9a5d695345fb,MG,1,within,POSITIVE,5.8
correto,fcb3eb19055137fc22ca9a5d695345fb,MG,1,correto,POSITIVE,4.2
recomendo,572e5973c80ab933d719e73b89b29743,SP,1,recommend,POSITIVE,8.1
super,572e5973c80ab933d719e73b89b29743,SP,1,super,POSITIVE,16.4
chegou,05d46826bd0fb605d6b00e30e9141882,SP,1,arrived,POSITIVE,2.5
recomendo,05d46826bd0fb605d6b00e30e9141882,SP,1,recommend,POSITIVE,8.1
super,05d46826bd0fb605d6b00e30e9141882,SP,1,super,POSITIVE,16.4
embalado,05d46826bd0fb605d6b00e30e9141882,SP,1,well-packed,POSITIVE,11.0
otimo,06a31d324c43e3350e4a83fb663c151a,SP,1,great,POSITIVE,40.4
bom,8be7e186574461ab90c1674973c58b12,SP,1,good,POSITIVE,13.5
comprar,e45cd17d2a71cf962914a543d8cca5b6,SP,1,buy-again,POSITIVE,3.1
excelente,1228dac9977828d7f61c8785ee414064,SP,1,excellent,POSITIVE,91.3
excelente,a198db4525943b0e205a7a453716bbda,SP,1,excellent,POSITIVE,91.3
prazo,9b41629ccbc3ae4be489cb815f3653f5,SP,1,on-time,POSITIVE,5.6
recomendo,35319046b2532d70a1358fb96310cc24,SP,1,recommend,POSITIVE,8.1
diferente,35319046b2532d70a1358fb96310cc24,SP,1,different-item,NEGATIVE,6.3
prazo,3218aff04047889f8c6eaafbbcb4ea4e,SP,1,on-time,POSITIVE,5.6
previsto,3218aff04047889f8c6eaafbbcb4ea4e,SP,1,expected,POSITIVE,10.3
momento,3218aff04047889f8c6eaafbbcb4ea4e,SP,1,until-now,NEGATIVE,7.6
bom,6c066ac65ae3a217178d6e90f682be03,SC,1,good,POSITIVE,13.5
prazo,c8584f2a0bdbf0ac38e859a8f7744039,SP,1,on-time,POSITIVE,5.6
excelente,c8584f2a0bdbf0ac38e859a8f7744039,SP,1,excellent,POSITIVE,91.3
prazo,bf3dfe9c6770896602562c35b08e3419,SP,1,on-time,POSITIVE,5.6
chegou,bf3dfe9c6770896602562c35b08e3419,SP,1,arrived,POSITIVE,2.5
excelente,bf3dfe9c6770896602562c35b08e3419,SP,1,excellent,POSITIVE,91.3
previsto,bf3dfe9c6770896602562c35b08e3419,SP,1,expected,POSITIVE,10.3
bom,6ad644c08b98d152d28f183097633d41,SP,1,good,POSITIVE,13.5
bom,3417639844a3a88b3ee9e86ecbf802b7,SP,1,good,POSITIVE,13.5
recomendo,3417639844a3a88b3ee9e86ecbf802b7,SP,1,recommend,POSITIVE,8.1
adorei,3417639844a3a88b3ee9e86ecbf802b7,SP,1,loved,POSITIVE,78.5
quero,311a55e7e3386e44b73ace3d2fa51d6c,SP,1,I-want-refund,NEGATIVE,12.0
qualidade,489e65ffa771589cb1326dcc34f310f2,SP,1,quality,POSITIVE,3.6
bom,87a0cbc974ca0e017a65daacd3b3e2d6,SP,1,good,POSITIVE,13.5
embalado,0a881bec2e3ae03ba47a8d04d5dfc450,SP,1,well-packed,POSITIVE,11.0
bom,1b27a0faae4a248229a7037964a710e3,SP,1,good,POSITIVE,13.5
dois,ca3d808e6235ce46e0cc743b8f29e372,SP,1,dois,NEGATIVE,5.5
aguardo,ca3d808e6235ce46e0cc743b8f29e372,SP,1,waiting,NEGATIVE,11.0
prazo,589673b4d98b5c40931ac6a6ff6f3416,MT,1,on-time,POSITIVE,5.6
chegou,589673b4d98b5c40931ac6a6ff6f3416,MT,1,arrived,POSITIVE,2.5
recomendo,3abd3ea64f72772ebe7fb7fdb73b8991,PR,1,recommend,POSITIVE,8.1
satisfeito,3abd3ea64f72772ebe7fb7fdb73b8991,PR,1,satisfeito,POSITIVE,24.9
bom,62e177f7144113315a7baf514a10e307,SP,1,good,POSITIVE,13.5
